"datasetKey","basisOfRecord","occurrenceStatus","species","decimalLatitude","decimalLongitude","continent","stateProvince","year","month","day","issues","references","license","geodeticDatum","gbifID","catalogNumber","locality","county","type","preparations","elevation"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Rhabdophis tigrinus",35.711047,127.855557,"ASIA","Gyeongsangnam-do",2023,6,16,"cdc,cdround","https://www.inaturalist.org/observations/167686969","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4137960325","167686969",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Rhabdophis tigrinus",35.710022,127.926349,"ASIA","Gyeongsangnam-do",2023,6,18,"cdc,cdround","https://www.inaturalist.org/observations/168077486","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4138061519","168077486",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Rhabdophis tigrinus",38.118397,128.057537,"ASIA","Gangwon-do",2023,6,4,"cdc,cdround","https://www.inaturalist.org/observations/168929974","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4137885261","168929974",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Rhabdophis tigrinus",36.794765,127.213323,"ASIA","Chungcheongnam-do",2023,6,23,"cdc,cdround","https://www.inaturalist.org/observations/168974031","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4138203357","168974031",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Rhabdophis tigrinus",33.470159,126.493852,"ASIA","Jeju",2023,6,24,"cdc,cdround","https://www.inaturalist.org/observations/169142981","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4138658042","169142981",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Rhabdophis tigrinus",36.793975,127.211478,"ASIA","Chungcheongnam-do",2023,7,24,"cdc,cdround","https://www.inaturalist.org/observations/174767328","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4165848660","174767328",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Rhabdophis tigrinus",36.336293,127.289005,"ASIA","Daejeon",2023,7,26,"cdc,cdround","https://www.inaturalist.org/observations/175042202","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4171541329","175042202",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Rhabdophis tigrinus",33.390525,126.665932,"ASIA","Jeju",2023,7,26,"cdc,cdround","https://www.inaturalist.org/observations/175042429","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4171327722","175042429",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Rhabdophis tigrinus",33.389624,126.238376,"ASIA","Jeju",2023,7,29,"cdc,cdround","https://www.inaturalist.org/observations/175492835","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4171490981","175492835",NA,NA,NA,NA,NA
"7c0a5579-c995-4daa-a75b-c96c696a599e","HUMAN_OBSERVATION","PRESENT","Rhabdophis tigrinus",36.651969,126.612209,"ASIA","Chungcheongnam-do",2023,7,19,"cdc,gass84",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode","WGS84","4526215301","NSMK-OB-AR-230500009","Deoksan-myeon","Yesan-gun",NA,NA,NA
"7c0a5579-c995-4daa-a75b-c96c696a599e","HUMAN_OBSERVATION","PRESENT","Rhabdophis tigrinus",36.66484,126.607525,"ASIA","Chungcheongnam-do",2023,7,19,"cdc,gass84",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode","WGS84","4526215310","NSMK-OB-AR-230500010","Deoksan-myeon","Yesan-gun",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Rhabdophis tigrinus",36.717344,126.543538,"ASIA","Chungcheongnam-do",2023,8,13,"cdc,cdround","https://www.inaturalist.org/observations/178114345","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4177407180","178114345",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Rhabdophis tigrinus",37.756004,127.168256,"ASIA","Gyeonggi-do",2023,8,19,"cdc,cdround","https://www.inaturalist.org/observations/179101934","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4400093902","179101934",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Rhabdophis tigrinus",37.756103,127.168367,"ASIA","Gyeonggi-do",2023,8,19,"cdc,cdround","https://www.inaturalist.org/observations/179104453","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4399948840","179104453",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Rhabdophis tigrinus",37.754075,127.168288,"ASIA","Gyeonggi-do",2023,8,19,"cdc,cdround","https://www.inaturalist.org/observations/179104966","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4400474417","179104966",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Rhabdophis tigrinus",37.75407,127.168288,"ASIA","Gyeonggi-do",2023,8,19,"cdc,cdround","https://www.inaturalist.org/observations/179104977","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4400055552","179104977",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Rhabdophis tigrinus",37.763365,127.158947,"ASIA","Gyeonggi-do",2023,8,19,"cdc,cdround","https://www.inaturalist.org/observations/179248510","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4400250049","179248510",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Rhabdophis tigrinus",33.338063,126.625365,"ASIA","Jeju",2023,8,15,"cdc,cdround","https://www.inaturalist.org/observations/200813646","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4535653777","200813646",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Rhabdophis tigrinus",36.775048,126.285762,"ASIA","Chungcheongnam-do",2023,9,7,"cdc,cdround","https://www.inaturalist.org/observations/182137676","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4413862703","182137676",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Rhabdophis tigrinus",37.459171,128.143052,"ASIA","Gangwon-do",2023,9,10,"cdc,cdround","https://www.inaturalist.org/observations/182606875","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4413674531","182606875",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Rhabdophis tigrinus",35.676158,127.899282,"ASIA","Gyeongsangnam-do",2023,9,9,"cdc,cdround","https://www.inaturalist.org/observations/182759563","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4413371227","182759563",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Rhabdophis tigrinus",35.686988,127.921748,"ASIA","Gyeongsangnam-do",2023,9,13,"cdc,cdround","https://www.inaturalist.org/observations/183068080","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4413649711","183068080",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Rhabdophis tigrinus",36.909155,127.144395,"ASIA","Chungcheongnam-do",2023,9,22,"cdc","https://www.inaturalist.org/observations/184355719","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4416747814","184355719",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Rhabdophis tigrinus",36.775446,126.285915,"ASIA","Chungcheongnam-do",2023,9,23,"cdc,cdround","https://www.inaturalist.org/observations/184489339","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4417013517","184489339",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Rhabdophis tigrinus",35.683113,127.905978,"ASIA","Gyeongsangnam-do",2023,9,23,"cdc,cdround","https://www.inaturalist.org/observations/184502089","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4416948252","184502089",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Rhabdophis tigrinus",35.727338,127.855772,"ASIA","Gyeongsangnam-do",2023,9,23,"cdc,cdround","https://www.inaturalist.org/observations/184531109","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4416993463","184531109",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Rhabdophis tigrinus",35.719999,127.856369,"ASIA","Gyeongsangnam-do",2023,9,23,"cdc,cdround","https://www.inaturalist.org/observations/184531990","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4416954611","184531990",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Rhabdophis tigrinus",37.891781,126.788025,"ASIA","Gyeonggi-do",2023,9,24,"cdc,cdround","https://www.inaturalist.org/observations/184660181","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4417123464","184660181",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Rhabdophis tigrinus",35.753253,127.831164,"ASIA","Gyeongsangnam-do",2023,9,28,"cdc,cdround","https://www.inaturalist.org/observations/185268797","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4421282409","185268797",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Rhabdophis tigrinus",36.799667,127.230317,"ASIA","Chungcheongnam-do",2023,9,29,"cdc,cdround","https://www.inaturalist.org/observations/185383568","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4421055004","185383568",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Rhabdophis tigrinus",35.676459,127.942443,"ASIA","Gyeongsangnam-do",2023,10,2,"cdc,cdround","https://www.inaturalist.org/observations/186020650","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4420727221","186020650",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Rhabdophis tigrinus",38.145917,127.718112,"ASIA","Gangwon-do",2023,10,7,"cdc,cdround","https://www.inaturalist.org/observations/186515101","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4424399193","186515101",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Rhabdophis tigrinus",38.183869,127.705924,"ASIA","Gangwon-do",2023,10,7,"cdc,cdround","https://www.inaturalist.org/observations/186515106","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4424538771","186515106",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Rhabdophis tigrinus",37.750438,126.728036,"ASIA","Gyeonggi-do",2023,10,8,"cdc,cdround","https://www.inaturalist.org/observations/186657069","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4424356646","186657069",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Rhabdophis tigrinus",35.798605,128.47609,"ASIA","Daegu",2023,10,13,"cdc,cdround","https://www.inaturalist.org/observations/187337379","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4431092467","187337379",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Rhabdophis tigrinus",35.804471,128.46955,"ASIA","Daegu",2023,10,13,"cdc,cdround","https://www.inaturalist.org/observations/187339052","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4430552536","187339052",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Rhabdophis tigrinus",36.019603,126.990295,"ASIA","Jeollabuk-do",2023,10,14,"cdc,cdround","https://www.inaturalist.org/observations/187473909","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4431059992","187473909",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Rhabdophis tigrinus",38.017444,127.213756,"ASIA","Gyeonggi-do",2023,10,16,"cdc,cdround","https://www.inaturalist.org/observations/187723302","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4431135705","187723302",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Rhabdophis tigrinus",33.38877,126.240442,"ASIA","Jeju",2023,10,17,"cdc","https://www.inaturalist.org/observations/187895411","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4431114217","187895411",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Rhabdophis tigrinus",35.991548,128.705092,"ASIA","Gyeongsangbuk-do",2023,10,20,"cdc,cdround","https://www.inaturalist.org/observations/188225063","http://creativecommons.org/publicdomain/zero/1.0/legalcode","WGS84","4430702032","188225063",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Rhabdophis tigrinus",36.779178,126.284262,"ASIA","Chungcheongnam-do",2023,10,21,"cdc,cdround","https://www.inaturalist.org/observations/188462517","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4431245726","188462517",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Rhabdophis tigrinus",36.794662,127.210147,"ASIA","Chungcheongnam-do",2023,10,25,"cdc,cdround","https://www.inaturalist.org/observations/188875711","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4436165785","188875711",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Rhabdophis tigrinus",36.798896,126.287936,"ASIA","Chungcheongnam-do",2023,10,28,"cdc","https://www.inaturalist.org/observations/189188441","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4442375104","189188441",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Rhabdophis tigrinus",35.79541,128.490268,"ASIA","Daegu",2023,10,28,"cdc,cdround","https://www.inaturalist.org/observations/189198311","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4436450844","189198311",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Rhabdophis tigrinus",36.280956,127.360779,"ASIA","Daejeon",2023,10,28,"cdc,cdround","https://www.inaturalist.org/observations/189424773","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4436292094","189424773",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Rhabdophis tigrinus",36.280045,127.360389,"ASIA","Daejeon",2023,10,28,"cdc,cdround","https://www.inaturalist.org/observations/189425131","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4436290265","189425131",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Rhabdophis tigrinus",35.735836,127.844788,"ASIA","Gyeongsangnam-do",2023,10,28,"cdc,cdround","https://www.inaturalist.org/observations/189436200","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4436400169","189436200",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Rhabdophis tigrinus",35.718238,127.856517,"ASIA","Gyeongsangnam-do",2023,10,28,"cdc,cdround","https://www.inaturalist.org/observations/189436251","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4436463560","189436251",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Rhabdophis tigrinus",35.706215,127.860607,"ASIA","Gyeongsangnam-do",2023,10,28,"cdc,cdround","https://www.inaturalist.org/observations/189436602","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4436262646","189436602",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Rhabdophis tigrinus",33.34249,126.849506,"ASIA","Jeju",2023,10,25,"cdc,cdround","https://www.inaturalist.org/observations/194875616","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4506541973","194875616",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Rhabdophis tigrinus",33.256823,126.554408,"ASIA","Jeju",2023,10,28,"cdc,cdround","https://www.inaturalist.org/observations/194878382","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4506514994","194878382",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Rhabdophis tigrinus",37.459922,128.144805,"ASIA","Gangwon-do",2023,11,9,"cdc,cdround","https://www.inaturalist.org/observations/190481439","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4440702229","190481439",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Rhabdophis tigrinus",36.363248,127.360126,"ASIA","Daejeon",2023,11,18,"cdc,cdround","https://www.inaturalist.org/observations/191344872","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4453958383","191344872",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Rhabdophis tigrinus",33.518523,126.715241,"ASIA","Jeju",2022,4,27,"cdc,cdround","https://www.inaturalist.org/observations/113378142","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3773212769","113378142",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Rhabdophis tigrinus",33.518547,126.715445,"ASIA","Jeju",2022,4,27,"cdc,cdround","https://www.inaturalist.org/observations/113378144","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3773252761","113378144",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Rhabdophis tigrinus",33.518502,126.715268,"ASIA","Jeju",2022,4,27,"cdc,cdround","https://www.inaturalist.org/observations/113378165","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3772454728","113378165",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Rhabdophis tigrinus",33.518548,126.715101,"ASIA","Jeju",2022,4,30,"cdc,cdround","https://www.inaturalist.org/observations/113708569","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3772420863","113708569",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Rhabdophis tigrinus",33.518703,126.715003,"ASIA","Jeju",2022,4,30,"cdc,cdround","https://www.inaturalist.org/observations/113708690","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3772404143","113708690",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Rhabdophis tigrinus",33.477662,126.713508,"ASIA","Jeju",2022,4,30,"cdc,cdround","https://www.inaturalist.org/observations/113968833","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3773044004","113968833",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Rhabdophis tigrinus",37.759248,127.139723,"ASIA","Gyeonggi-do",2022,4,24,"cdc,cdround","https://www.inaturalist.org/observations/116643693","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3773207674","116643693",NA,NA,NA,NA,NA
"1a127aa4-f573-45e3-a81d-8ee78a0df17a","HUMAN_OBSERVATION","PRESENT","Rhabdophis tigrinus",37.44473,127.097565,"ASIA","Gyeonggi-do",2022,4,2,"cdc,cdround,gass84",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4399543502","SNC-CSM- 202200771","Jungwon-gu","Seongnam-si",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Rhabdophis tigrinus",38.187449,127.911828,"ASIA","Gangwon-do",2022,5,5,"cdc,cdround","https://www.inaturalist.org/observations/115520157","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3773306657","115520157",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Rhabdophis tigrinus",35.004529,126.122869,"ASIA","Jeollanam-do",2022,5,5,"cdc,cdround","https://www.inaturalist.org/observations/115527007","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3773407781","115527007",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Rhabdophis tigrinus",38.139493,128.071127,"ASIA","Gangwon-do",2022,5,29,"cdc,cdround","https://www.inaturalist.org/observations/119148488","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3859431465","119148488",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Rhabdophis tigrinus",37.126511,127.641415,"ASIA","Gyeonggi-do",2022,5,9,"cdc,cdround","https://www.inaturalist.org/observations/164774673","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4847047961","164774673",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Rhabdophis tigrinus",36.797215,126.286565,"ASIA","Chungcheongnam-do",2022,6,1,"cdc,cdround","https://www.inaturalist.org/observations/119865057","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3859927096","119865057",NA,NA,NA,NA,NA
